draft_year,round,pick,overall,player_name_raw,nba_player_id,matched_athlete_id,final_college_season,years_in_college,min_start_season,position,conference,conf_tier,pick_overall,log_pick,birthdate,age_at_draft
2020,2,18,48,Nico Mannion,1630185.0,36705.0,2020.0,1.0,2020,PG,Pac-12,True,48,3.871201010907891,2001-03-14,19.682409308692677
2020,2,19,49,Isaiah Joe,1630198.0,35976.0,2020.0,2.0,2019,SG,SEC,True,49,3.8918202981106265,1999-07-02,21.38261464750171
2019,1,1,1,Zion Williamson,1629627.0,43429.0,2019.0,1.0,2019,PF,ACC,True,1,0.0,2000-07-06,18.954140999315538
2019,1,2,2,Ja Morant,1629630.0,44342.0,2019.0,2.0,2018,PG,OVC,False,2,0.6931471805599453,1999-08-10,19.860369609856264
2019,1,3,3,RJ Barrett,1629628.0,43431.0,2019.0,1.0,2019,SG,ACC,True,3,1.0986122886681098,2000-06-14,19.014373716632445
2019,1,4,4,De'Andre Hunter,1629631.0,42531.0,2019.0,3.0,2017,PF,ACC,True,4,1.3862943611198906,1997-12-02,21.54688569472964
2019,1,6,6,Jarrett Culver,1629633.0,42663.0,2019.0,2.0,2018,SG,Big 12,True,6,1.791759469228055,1999-02-20,20.32854209445585
2019,1,7,7,Coby White,1629632.0,41849.0,2019.0,1.0,2019,SG,ACC,True,7,1.9459101490553132,2000-02-16,19.340177960301162
2019,1,8,8,Jaxson Hayes,1629637.0,43022.0,2019.0,1.0,2019,C,Big 12,True,8,2.0794415416798357,2000-05-23,19.07460643394935
2019,1,9,9,Rui Hachimura,1629060.0,41807.0,2019.0,3.0,2017,PF,WCC,False,9,2.1972245773362196,1998-02-08,21.360711841204655
2019,1,10,10,Cam Reddish,1629629.0,43430.0,2019.0,1.0,2019,SF,ACC,True,10,2.302585092994046,1999-09-01,19.800136892539356
2019,1,11,11,Cameron Johnson,1629661.0,41851.0,2019.0,5.0,2015,PF,ACC,True,11,2.3978952727983707,1996-03-03,23.29637234770705
2019,1,12,12,PJ Washington,1629023.0,43435.0,2019.0,2.0,2018,PF,SEC,True,12,2.4849066497880004,1998-08-23,20.824093086926762
2019,1,13,13,Tyler Herro,1629639.0,43437.0,2019.0,1.0,2019,SG,SEC,True,13,2.5649493574615367,2000-01-20,19.41409993155373
2019,1,14,14,Romeo Langford,1629641.0,42017.0,2019.0,1.0,2019,SF,Big Ten,True,14,2.6390573296152584,1999-10-25,19.652292950034223
2019,1,17,17,Nickeil Alexander-Walker,1629638.0,43981.0,2019.0,2.0,2018,SG,ACC,True,17,2.833213344056216,1998-09-02,20.79671457905544
2019,1,20,20,Matisse Thybulle,1629680.0,43445.0,2019.0,4.0,2016,SF,Pac-12,True,20,2.995732273553991,1997-03-04,22.2943189596167
2019,1,21,21,Brandon Clarke,1629634.0,41808.0,2019.0,4.0,2016,PF,WCC,False,21,3.044522437723423,1996-09-19,22.748802190280628
2019,1,22,22,Grant Williams,1629684.0,41829.0,2019.0,3.0,2017,PF,SEC,True,22,3.091042453358316,1998-11-30,20.553045859000683
2019,1,24,24,Ty Jerome,1629660.0,42530.0,2019.0,3.0,2017,SG,ACC,True,24,3.1780538303479458,1997-07-08,21.949349760438057
2019,1,25,25,Nassir Little,1629642.0,41852.0,2019.0,1.0,2019,SF,ACC,True,25,3.2188758248682006,2000-02-11,19.353867214236825
2019,1,28,28,Jordan Poole,1629673.0,43202.0,2019.0,2.0,2018,SG,Big Ten,True,28,3.332204510175204,1999-06-19,20.00273785078713
2019,1,29,29,Keldon Johnson,1629640.0,43438.0,2019.0,1.0,2019,SF,SEC,True,29,3.367295829986474,1999-10-11,19.690622861054074
2019,1,30,30,Kevin Porter Jr.,1629645.0,43455.0,2019.0,1.0,2019,SG,Pac-12,True,30,3.4011973816621555,2000-05-04,19.12662559890486
2019,2,3,33,Carsen Edwards,1629035.0,41938.0,2019.0,3.0,2017,PG,Big Ten,True,33,3.4965075614664802,1998-03-12,21.27310061601643
2019,2,4,34,Bruno Fernando,1628981.0,42672.0,2019.0,2.0,2018,C,Big Ten,True,34,3.5263605246161616,1998-08-15,20.84599589322382
2019,2,6,36,Cody Martin,1628998.0,41843.0,2019.0,3.0,2017,SF,Mountain West,False,36,3.58351893845611,1995-09-28,23.72621492128679
2019,2,8,38,Daniel Gafford,1629655.0,44057.0,2019.0,2.0,2018,C,SEC,True,38,3.6375861597263857,1998-10-01,20.71731690622861
2019,2,11,41,Eric Paschall,1629672.0,41861.0,2019.0,4.0,2016,PF,Big East,True,41,3.713572066704308,1996-11-04,22.622861054072555
2019,2,12,42,Admiral Schofield,1629678.0,41832.0,2019.0,4.0,2016,SF,SEC,True,42,3.7376696182833684,1997-03-30,22.223134839151268
2019,2,18,48,Terance Mann,1629611.0,41898.0,2019.0,4.0,2016,SF,ACC,True,48,3.871201010907891,1996-10-18,22.6694045174538
2018,1,1,1,Deandre Ayton,1629028.0,46016.0,2018.0,1.0,2018,C,Pac-12,True,1,0.0,1998-07-23,19.912388774811774
2018,1,2,2,Marvin Bagley III,1628963.0,46001.0,2018.0,1.0,2018,PF,ACC,True,2,0.6931471805599453,1999-03-14,19.27173169062286
2018,1,4,4,Jaren Jackson Jr.,1628991.0,46009.0,2018.0,1.0,2018,PF,Big Ten,True,4,1.3862943611198906,1999-09-15,18.765229295003422
2018,1,5,5,Trae Young,1629027.0,48324.0,2018.0,1.0,2018,PG,Big 12,True,5,1.6094379124341003,1998-09-19,19.753593429158112
2018,1,6,6,Mohamed Bamba,1628964.0,47342.0,2018.0,1.0,2018,C,Big 12,True,6,1.791759469228055,1998-05-12,20.109514031485283
2018,1,7,7,Wendell Carter Jr.,1628976.0,46002.0,2018.0,1.0,2018,PF,ACC,True,7,1.9459101490553132,1999-04-16,19.1813826146475
2018,1,8,8,Collin Sexton,1629012.0,46356.0,2018.0,1.0,2018,PG,SEC,True,8,2.0794415416798357,1999-01-04,19.460643394934976
2018,1,9,9,Kevin Knox,1628995.0,48213.0,2018.0,1.0,2018,SF,SEC,True,9,2.1972245773362196,1999-08-11,18.861054072553046
2018,1,10,10,Mikal Bridges,1628969.0,46041.0,2018.0,4.0,2015,SF,Big East,True,10,2.302585092994046,1996-08-30,21.806981519507186
2018,1,11,11,Shai Gilgeous-Alexander,1628983.0,48216.0,2018.0,1.0,2018,SG,SEC,True,11,2.3978952727983707,1998-07-12,19.942505133470227
2018,1,12,12,Miles Bridges,1628970.0,46010.0,2018.0,2.0,2017,SF,Big Ten,True,12,2.4849066497880004,1998-03-21,20.251882272416154
2018,1,13,13,Jerome Robinson,1629010.0,46890.0,2018.0,3.0,2016,PG,ACC,True,13,2.5649493574615367,1997-02-22,21.32511978097194
2018,1,15,15,Troy Brown,1628972.0,47762.0,2018.0,1.0,2018,SG,Pac-12,True,15,2.70805020110221,1999-07-28,18.899383983572896
2018,1,17,17,Donte DiVincenzo,1628978.0,46042.0,2018.0,3.0,2016,PG,Big East,True,17,2.833213344056216,1997-01-31,21.385352498288842
2018,1,19,19,Kevin Huerter,1628989.0,46660.0,2018.0,2.0,2017,SG,Big Ten,True,19,2.9444389791664403,1998-08-27,19.81656399726215
2018,1,20,20,Josh Okogie,1629006.0,46132.0,2018.0,2.0,2017,SG,ACC,True,20,2.995732273553991,1998-09-01,19.802874743326488
2018,1,21,21,Grayson Allen,1628960.0,46005.0,2018.0,4.0,2015,SG,ACC,True,21,3.044522437723423,1995-10-08,22.702258726899384
2018,1,22,22,Chandler Hutchison,1628990.0,47643.0,2018.0,4.0,2015,SG,Mountain West,False,22,3.091042453358316,1996-04-26,22.151950718685832
2018,1,23,23,Aaron Holiday,1628988.0,46136.0,2018.0,3.0,2016,PG,Pac-12,True,23,3.1354942159291497,1996-09-30,21.72210814510609
2018,1,25,25,Moritz Wagner,1629021.0,48111.0,2018.0,3.0,2016,,Big Ten,True,25,3.2188758248682006,1997-04-26,21.152635181382614
2018,1,26,26,Landry Shamet,1629013.0,46052.0,2018.0,3.0,2016,PG,American,False,26,3.258096538021482,1997-03-13,21.27310061601643
2018,1,30,30,Omari Spellman,1629016.0,46039.0,2018.0,2.0,2017,PF,Big East,True,30,3.4011973816621555,1997-07-21,20.917180013689254
2018,2,2,32,Jevon Carter,1628975.0,48747.0,2018.0,4.0,2015,PG,Big 12,True,32,3.4657359027997265,1995-09-14,22.767967145790553
2018,2,3,33,Jalen Brunson,1628973.0,46040.0,2018.0,3.0,2016,PG,Big East,True,33,3.4965075614664802,1996-08-31,21.804243668720055
2018,2,4,34,Devonte' Graham,1628984.0,46031.0,2018.0,4.0,2015,PG,Big 12,True,34,3.5263605246161616,1995-02-22,23.326488706365502
2018,2,12,42,Bruce Brown,1628971.0,46075.0,2018.0,2.0,2017,SG,ACC,True,42,3.7376696182833684,1996-08-15,21.848049281314168
2018,2,15,45,Hamidou Diallo,1628977.0,48214.0,2018.0,2.0,2017,SG,SEC,True,45,3.8066624897703196,1998-07-31,19.890485968514717
2018,2,17,47,Sviatoslav Mykhailiuk,1629004.0,46030.0,2018.0,4.0,2015,SG,Big 12,True,47,3.8501476017100584,1997-06-10,21.02943189596167
2018,2,18,48,Keita Bates-Diop,1628966.0,46698.0,2018.0,4.0,2015,SF,Big Ten,True,48,3.871201010907891,1996-01-23,22.409308692676248
2017,1,2,2,Lonzo Ball,1628366.0,51221.0,2017.0,1.0,2017,PG,Pac-12,True,2,0.6931471805599453,1997-10-27,19.652292950034223
2017,1,3,3,Jayson Tatum,1628369.0,51900.0,2017.0,1.0,2017,SF,ACC,True,3,1.0986122886681098,1998-03-03,19.304585900068446
2017,1,4,4,Josh Jackson,1628367.0,52700.0,2017.0,1.0,2017,SF,Big 12,True,4,1.3862943611198906,1997-02-10,20.361396303901437
2017,1,5,5,De'Aaron Fox,1628368.0,51981.0,2017.0,1.0,2017,PG,SEC,True,5,1.6094379124341003,1997-12-20,19.50444900752909
2017,1,6,6,Jonathan Isaac,1628371.0,53069.0,2017.0,1.0,2017,SF,ACC,True,6,1.791759469228055,1997-10-03,19.718001368925393
2017,1,7,7,Lauri Markkanen,1628374.0,51944.0,2017.0,1.0,2017,PF,Pac-12,True,7,1.9459101490553132,1997-05-22,20.084873374401095
2017,1,9,9,Dennis Smith,1628372.0,51915.0,2017.0,1.0,2017,PG,ACC,True,9,2.1972245773362196,1997-11-25,19.572895277207394
2017,1,10,10,Zach Collins,1628380.0,51200.0,2017.0,1.0,2017,C,WCC,False,10,2.302585092994046,1997-11-19,19.589322381930184
2017,1,11,11,Malik Monk,1628370.0,51980.0,2017.0,1.0,2017,SG,SEC,True,11,2.3978952727983707,1998-02-04,19.378507871321013
2017,1,12,12,Luke Kennard,1628379.0,51895.0,2017.0,2.0,2016,SG,ACC,True,12,2.4849066497880004,1996-06-24,20.993839835728952
2017,1,13,13,Donovan Mitchell,1628378.0,51193.0,2017.0,2.0,2016,SG,ACC,True,13,2.5649493574615367,1996-09-07,20.788501026694046
2017,1,14,14,Edrice Adebayo,1628389.0,51978.0,2017.0,1.0,2017,PF,SEC,True,14,2.6390573296152584,1997-07-18,19.928815879534564
2017,1,15,15,Justin Jackson,1628382.0,52675.0,2017.0,3.0,2015,SF,ACC,True,15,2.70805020110221,1995-03-28,22.236824093086927
2017,1,18,18,TJ Leaf,1628388.0,51220.0,2017.0,1.0,2017,PF,Pac-12,True,18,2.8903717578961645,1997-04-30,20.145106091718002
2017,1,19,19,John Collins,1628381.0,52044.0,2017.0,2.0,2016,PF,ACC,True,19,2.9444389791664403,1997-09-23,19.745379876796715
2017,1,22,22,Jarrett Allen,1628386.0,52496.0,2017.0,1.0,2017,C,Big 12,True,22,3.091042453358316,1998-04-21,19.170431211498972
2017,1,23,23,OG Anunoby,1628384.0,52695.0,2017.0,2.0,2016,SF,Big Ten,True,23,3.1354942159291497,1997-07-17,19.9315537303217
2017,1,27,27,Kyle Kuzma,1628398.0,53273.0,2017.0,3.0,2015,PF,Pac-12,True,27,3.295836866004329,1995-07-24,21.913757700205338
2017,1,30,30,Josh Hart,1628404.0,51167.0,2017.0,4.0,2014,,Big East,True,30,3.4011973816621555,1995-03-06,22.297056810403834
2017,2,3,33,Wesley Iwundu,1628411.0,52624.0,2017.0,4.0,2014,,Big 12,True,33,3.4965075614664802,1994-12-20,22.50513347022587
2017,2,4,34,Frank Mason,1628412.0,52701.0,2017.0,4.0,2014,,Big 12,True,34,3.5263605246161616,1994-04-03,23.21971252566735
2017,2,5,35,Ivan Rabb,1628397.0,52942.0,2017.0,3.0,2015,PF,Pac-12,True,35,3.5553480614894135,1997-02-04,20.37782340862423
2017,2,7,37,Semi Ojeleye,1628400.0,52385.0,2017.0,1.0,2017,,American,False,37,3.6109179126442243,1994-12-05,22.546201232032853
2017,2,8,38,Jordan Bell,1628395.0,53000.0,2017.0,3.0,2015,,Pac-12,True,38,3.6375861597263857,1995-01-07,22.455852156057496
2017,2,9,39,Jawun Evans,1628393.0,52430.0,2017.0,2.0,2016,PG,Big 12,True,39,3.6635616461296463,1996-07-26,20.906228610540726
2017,2,10,40,Dwayne Bacon,1628407.0,53071.0,2017.0,2.0,2016,SF,ACC,True,40,3.6888794541139363,1995-08-30,21.812457221081452
2017,2,11,41,Tyler Dorsey,1628416.0,53001.0,2017.0,2.0,2016,PG,Pac-12,True,41,3.713572066704308,1996-02-18,21.34154688569473
2017,2,14,44,Damyean Dotson,1628422.0,52378.0,2017.0,2.0,2016,,American,False,44,3.784189633918261,1994-05-06,23.129363449691994
2017,2,15,45,Dillon Brooks,1628415.0,53003.0,2017.0,3.0,2015,SF,Pac-12,True,45,3.8066624897703196,1996-01-22,21.415468856947296
2017,2,16,46,Sterling Brown,1628425.0,52387.0,2017.0,4.0,2014,,American,False,46,3.828641396489095,1995-02-10,22.362765229295004
2017,2,18,48,Sindarius Thornwell,1628414.0,51463.0,2017.0,4.0,2014,,SEC,True,48,3.871201010907891,1994-11-15,22.600958247775495
