draft_year,round,pick,overall,player_name_raw,nba_player_id,matched_athlete_id,final_college_season,years_in_college,min_start_season,position,conference,conf_tier,pick_overall,log_pick,birthdate,age_at_draft,c_alpha_0,c_alpha_1,c_alpha_2,c_alpha_3,c_alpha_4,c_alpha_5,c_alpha_6,c_alpha_7,c_argmax,c_alpha_max,PORPAG,PLAYER_HEIGHT_INCHES,PTS_PER_100,TS%,USG%,AST%,TOV%,STL%,BLK%,TRB%,FTr,% of FG Ast'd_2P,% of FG Ast'd_3P,PLAYER_HEIGHT_INCHES_z,PTS_PER_100_z,TS%_z,USG%_z,AST%_z,TOV%_z,STL%_z,BLK%_z,TRB%_z,FTr_z,% of FG Ast'd_2P_z,% of FG Ast'd_3P_z,rim_finishing_share,three_pt_jumper_share
2024,2,14,44,Pelle Larsson,1641796.0,15286.0,2024.0,4.0,2021,SG,Pac-12,True,44,3.784189633918261,2001-02-23,23.33744010951403,0.1877416806422792,0.0536042078831818,0.0,0.4179838708720785,0.0,0.2362610028351535,0.0935175782872487,0.010891659480058,3,0.4179838708720785,3.3,77.0,0.2334551931008623,0.629,0.188,0.2013177797718241,0.1570293737299094,0.0172994637548275,0.0077568633680141,0.0731337874063132,0.369,0.5042735042735043,0.9565217391304348,-0.10548228653174067,0.3262196200931209,1.3377497079133858,-0.1293609505025232,1.0957670435465594,0.1838837379498309,-0.25377903214071673,-0.552816919014187,-0.5229022205943354,0.18496295766526455,0.6896094592330605,0.6505949731851396,0.42038216560509556,0.34394904458598724
2024,2,15,45,Jamal Shead,1642347.0,15267.0,2024.0,4.0,2021,PG,Big 12,True,45,3.80666248977032,2002-07-24,21.924709103353862,0.0311428926038286,0.0,0.0,0.0,0.5535882295218644,0.4152688778743068,0.0,0.0,4,0.5535882295218644,3.5,73.0,0.2612099194047451,0.499,0.251,0.4038413826844464,0.1354377347587402,0.0437171413229698,0.0198378781315005,0.0680362612029046,0.24,0.0820895522388059,0.6046511627906976,-1.3008177339081208,0.7615893771838338,-0.7709309171541991,1.1348256402424293,3.9462084872119108,-0.24794988838471346,2.8671310533934595,-0.00422030771006063,-0.656073350032677,-0.6108989534264082,-1.4380002691062472,-0.432839734329595,0.24480369515011546,0.3210161662817552
2024,2,17,47,Antonio  Reeves,1641810.0,15339.0,2024.0,5.0,2020,SG,SEC,True,47,3.8501476017100584,2000-11-20,23.59753593429158,0.0,0.0,0.0,0.216966977714173,0.0,0.1981467052332933,0.3059627032577962,0.2789236137947374,6,0.3059627032577962,5.5,77.0,0.3512381861499866,0.646,0.258,0.0921372153063572,0.0718597298074159,0.0115993290793244,0.0080368370079788,0.0716442150513372,0.285,0.423841059602649,0.8690476190476191,-0.10548228653174067,2.173802352913678,1.6135002511914547,1.2752908169918686,-0.44090720735255423,-1.5195124811969667,-0.9271769018737327,-0.5401033686091884,-0.5618167891471445,-0.3332727053711736,0.2842675438639987,0.3812558920579648,0.27233115468409586,0.4095860566448802
2024,2,22,52,Quinten Post,1642366.0,16665.0,2024.0,5.0,2020,C,ACC,True,52,3.951243718581427,2000-03-21,24.265571526351813,0.0176224571463159,0.0,0.1407613883363975,0.0051328861626398,0.1113236457702763,0.0502779200576712,0.5574893559892846,0.1173923465374142,6,0.5574893559892846,4.0,84.0,0.3169394249868393,0.612,0.268,0.1870982226959176,0.1503181150807523,0.0159801390749666,0.0599888771330132,0.1471133558778537,0.285,0.378698224852071,1.0,1.9863547463769249,1.6357807146306595,1.0619991646353166,1.4759553552053533,0.8956322729972911,0.049658301724057614,-0.4096403370889388,1.8190290156231597,1.4097887152812665,-0.3332727053711736,0.056768763019174724,0.7844676525619602,0.44028103044496486,0.2716627634660422
2023,1,2,2,Brandon Miller,1641706.0,20033.0,2023.0,1.0,2023,SF,SEC,True,2,0.6931471805599453,2002-11-22,20.580424366872005,0.0179298219421332,0.0,0.0057810647657539,0.0,0.0990578185720861,0.1179737776845531,0.4683903026634447,0.2908672143720286,6,0.4683903026634447,4.3,79.0,0.3206493533833761,0.589,0.262,0.1289614868004973,0.1205715986900863,0.015180803275617,0.0239036571803974,0.1255138901947638,0.3289999999999999,0.1982758620689655,0.8301886792452831,0.5398581764453716,1.7633695067729658,0.7128743627092813,1.384600238079465,0.06637073883081367,-0.735524038343274,-0.5041585787996716,0.24322625911319445,0.8314720917459564,0.04627050514274372,-0.8508002730174551,0.31004897579438595,0.27906976744186046,0.5348837209302325
2023,1,6,6,Anthony Black,1641710.0,19922.0,2023.0,1.0,2023,SG,SEC,True,6,1.791759469228055,2004-01-20,19.419575633127995,0.250308004301515,0.0,0.091067425445002,0.0483414821971395,0.3810621970289494,0.0367491495005331,0.1924717415268607,0.0,4,0.3810621970289494,2.0,79.0,0.2116868194302194,0.557,0.209,0.2058469027237118,0.2089723926380368,0.034135761559806,0.0182643207442236,0.0852177542226516,0.578,0.2892561983471074,0.7142857142857143,0.5398581764453716,0.005748539404800378,0.19748153627247617,0.29256414526135666,1.1474590017364454,1.040278952785559,1.7553377080633514,-0.02851360151872313,-0.20783547215993084,1.6722509231242428,-0.39567845555877845,-0.03465396064554955,0.44376899696048633,0.2826747720364742
2023,1,8,8,Jarace Walker,1641716.0,19862.0,2023.0,1.0,2023,PF,American,False,8,2.0794415416798357,2003-09-04,19.797399041752225,0.0,0.1688295997712874,0.153017026829253,0.0832582200553181,0.1950746605217752,0.0,0.3532140916625069,0.0466064011598592,6,0.3532140916625069,2.6,79.0,0.2525954699939378,0.538,0.223,0.1247552229902348,0.1237739374124241,0.0218465386099612,0.0626002841287866,0.1394116719788691,0.235,0.5447154471544715,1.0,0.5398581764453716,0.665625832717746,-0.10853295442437794,0.5810265094019892,0.00722633047512578,-0.6711951739997768,0.290420022289915,2.1078811051033957,1.1899201012456868,-0.5675534277498697,0.8822358978064837,0.8150788594156866,0.29705882352941176,0.29705882352941176
2023,1,9,9,Taylor Hendricks,1641707.0,21469.0,2023.0,1.0,2023,PF,American,False,9,2.1972245773362196,2003-11-22,19.581108829568787,0.0,0.0241812170672549,0.217291310287031,0.1012440186930133,0.0873363051480509,0.0,0.3575454621506554,0.2124016866539944,6,0.3575454621506554,4.0,81.0,0.2767603371242735,0.594,0.212,0.0861564322617372,0.0997091815538014,0.0167125848913904,0.0614017091466576,0.1206659318520248,0.286,0.5126050420168067,0.864406779661017,1.1494829509688735,1.0554174023613354,0.7934044918400324,0.3543775090057779,-0.5355124856952117,-1.15461012454523,-0.3215649364801298,2.0501259769448033,0.7064347983787633,-0.23452129394643031,0.7216061777655444,0.4118158261662864,0.34864864864864864,0.4
2023,1,10,10,Cason Wallace,1641717.0,19871.0,2023.0,1.0,2023,PG,SEC,True,10,2.302585092994046,2003-11-07,19.62217659137577,0.10838649967606,0.0,0.0102569180027935,0.0687511791951588,0.4849536825741549,0.1569014760014053,0.0,0.1707502445504271,4,0.4849536825741549,2.8,75.0,0.2202952020026602,0.547,0.2,0.2442823354188408,0.1634943875061005,0.0369121575329284,0.0161006750531204,0.0673014127393404,0.2239999999999999,0.0947368421052631,0.8181818181818182,-0.6793913726016324,0.14460611875361792,0.03642127801097401,0.10712405402809345,1.6879008354374092,0.12671275120352868,2.0862936668197603,-0.13277210519405036,-0.6699291387589548,-0.6393838879819848,-1.368745895901372,0.27433979210399095,0.22115384615384615,0.40705128205128205
2023,1,12,12,Dereck Lively II,1641726.0,19901.0,2023.0,1.0,2023,C,ACC,True,12,2.4849066497880004,2004-02-12,19.356605065023956,0.0,0.0,0.714196904601961,0.2496034059883579,0.0,0.0,0.036199689409681,0.0,2,0.714196904601961,1.7,85.0,0.1669920344737529,0.668,0.1159999999999999,0.0982929945673655,0.148005148005148,0.015965813076823,0.1265107836856715,0.1519314285714285,0.299,0.7432432432432432,1.0,2.3687325000158777,-0.7152010229949544,1.9852504029751483,-1.6236501308157025,-0.3648598995956412,-0.18443646598899463,-0.41058270781210165,5.187504113779109,1.5128264398066025,-0.14963075003574958,1.875355236206808,0.8150788594156866,0.8125,0.09821428571428571
2023,1,13,13,Gradey Dick,1641711.0,19891.0,2023.0,1.0,2023,SG,Big 12,True,13,2.5649493574615367,2003-11-20,19.586584531143053,0.0,0.1047572297587353,0.0,0.3533240653306741,0.2036196438888199,0.0536792198077708,0.1761928397805981,0.1084270014334016,3,0.3533240653306741,3.2,78.0,0.2498385726423109,0.585,0.205,0.0938456659482619,0.0941107579053036,0.0255020591052497,0.008146591197811,0.0894115106028885,0.226,0.5494505494505495,0.7951807228915663,0.23504578918362054,0.621155679406294,0.6484502594046804,0.21014632693546165,-0.4273939278461864,-1.2670717554493864,0.726170650796742,-0.5160515322613358,-0.09967118737155183,-0.6263238043034178,0.9059228663427993,0.20593304262480042,0.2544529262086514,0.5241730279898219
2023,1,14,14,Jordan Hawkins,1641722.0,21138.0,2023.0,2.0,2022,SG,Big East,True,14,2.6390573296152584,2002-04-29,21.14715947980835,0.0,0.0,0.0,0.0647925231902897,0.0608651887873295,0.1311580809212915,0.3772501710819276,0.3659340360191616,6,0.3772501710819276,4.5,77.0,0.3360741490069947,0.59,0.255,0.0822773730491105,0.0897601608502082,0.0146348222172188,0.0182927732436715,0.0742907175381199,0.317,0.352112676056338,0.8952380952380953,-0.06976659807813046,2.0121792877302984,0.7289803885354315,1.2403690560091487,-0.5900560598637492,-1.3544669350467955,-0.5692414007005406,-0.027142575277939337,-0.48966278893220005,-0.03208999692865316,-0.08124397944716666,0.5035101587265668,0.18969555035128804,0.6346604215456675
2023,1,16,16,Keyonte George,1641718.0,19880.0,2023.0,1.0,2023,SG,Big 12,True,16,2.772588722239781,2003-11-08,19.61943874058864,0.035338356562425,0.1191995118110709,0.0,0.0308960897997393,0.1496618430717738,0.380663760750194,0.2842404380047966,0.0,5,0.380663760750194,2.5,76.0,0.3200038918077447,0.529,0.308,0.2003386960203218,0.1657940663176265,0.0234200019476093,0.0073322053017484,0.0883038326144082,0.364,0.3461538461538461,0.6363636363636364,-0.37457898533988143,1.7529578840086866,-0.2534871868597299,2.3324051488272564,1.0700079332185854,0.1729089031809411,0.4779822693615179,-0.5552939346966833,-0.12824013285546518,0.27482196951765375,-0.1110525469474913,-0.26639927520770496,0.16262135922330098,0.5533980582524272
2023,1,18,18,Jaime Jaquez Jr,1631170.0,19911.0,2023.0,4.0,2020,SF,Pac-12,True,18,2.8903717578961645,2001-02-18,22.338124572210816,0.0,0.0399072915544224,0.0,0.0860459313777935,0.31836908461834,0.0584750479668215,0.4440797171906724,0.05312292729195,6,0.4440797171906724,4.1,78.0,0.322859350348673,0.547,0.2789999999999999,0.1457753343515114,0.1000896325067224,0.027959744066923,0.0217156424655524,0.1457930103476356,0.249,0.4429824561403508,0.8787878787878788,0.23504578918362054,1.7990178793199534,0.03642127801097401,1.7348759659645165,0.3027907805698034,-1.1469675920519957,1.019135159709008,0.13779349758141887,1.3545059374432762,-0.4761328419999059,0.37332478953904086,0.45458614787455603,0.4227941176470588,0.19301470588235295
2023,1,19,19,Brandin Podziemski,1641764.0,22098.0,2023.0,2.0,2022,SG,WCC,False,19,2.9444389791664403,2003-02-25,20.320328542094455,0.0,0.0,0.0279456739875221,0.1586019086791466,0.2636712527888196,0.2804904277304495,0.2577470349002629,0.0115437019137992,5,0.2804904277304495,5.0,76.0,0.3245404007045354,0.608,0.256,0.2048948076786852,0.1224092829834328,0.0290733659771126,0.01390625,0.1370845655541473,0.313,0.2592592592592592,0.5822784810126582,-0.37457898533988143,1.8261340746347174,1.0188888534061353,1.2609735105906223,1.1340715632217493,-0.698608473231985,1.1518827254549888,-0.2385137584632272,1.1298999715017035,-0.058210164285785695,-0.5457357316071048,-0.4272520357371334,0.28314606741573034,0.39775280898876403
2023,1,20,20,Cam Whitmore,1641715.0,19981.0,2023.0,1.0,2023,SF,Big East,True,20,2.995732273553991,2004-07-08,18.954140999315538,0.0,0.0,0.0771319435028897,0.1457151730839742,0.3831633865674477,0.0,0.2984721409721276,0.0955173558735608,4,0.3831633865674477,2.0,79.0,0.2857830953894765,0.576,0.256,0.0636837103772403,0.1291671792348382,0.0324355046914436,0.0158372878209516,0.1204257767548906,0.251,0.4235294117647059,0.5405405405405406,0.5398581764453716,1.2009590719156873,0.5034960269693285,1.2609735105906223,-0.8515021382599524,-0.5628552538202916,1.552661235597426,-0.1454638129103463,0.7002407799464536,-0.46307275832133965,0.2760124990647434,-0.5513833782503553,0.4470588235294118,0.4235294117647059
2023,1,21,21,Noah Clowney,1641730.0,20032.0,2023.0,1.0,2023,PF,SEC,True,21,3.044522437723423,2004-07-14,18.937713894592743,0.0386044959859963,0.1963184582361341,0.1764613513231748,0.2128530354619806,0.0,0.0,0.3386955820373459,0.0370670769553681,6,0.3386955820373459,2.0,81.0,0.2145081994338649,0.583,0.18,0.0584418357596237,0.1322447102115915,0.0127785098589165,0.033594903311591,0.1551375455571216,0.439,0.5977011494252874,1.0,1.1494829509688735,0.051258830616020525,0.61623820775238,-0.3049650376013816,-0.925208302903554,-0.5010335385421691,-0.7905202248454941,0.7102134486249706,1.59551778361942,0.7645751074638885,1.147292613392747,0.8150788594156866,0.432,0.48
2023,1,23,23,Kris Murray,1631200.0,20842.0,2023.0,3.0,2021,PF,Big Ten,True,23,3.1354942159291497,2000-08-19,22.83915126625599,0.0,0.0033187499299296,0.0,0.0573916316353019,0.1274227589602627,0.0409947195877758,0.5408244742000202,0.2300476656867095,6,0.5408244742000202,5.0,80.0,0.3387208439899359,0.577,0.272,0.117358368168494,0.079721698796927,0.0173330852026088,0.0335209640803557,0.12938401326834,0.259,0.4304635761589404,0.9090909090909092,0.8446705637071226,2.0548718209109733,0.5196020527954787,1.5906447838942026,-0.09678107891688638,-1.556120451315507,-0.24759916308326652,0.7066505761809313,0.931289309615137,-0.41083242360707456,0.3107000989436136,0.5447093257598389,0.40131578947368424,0.43201754385964913
2023,1,24,24,Olivier-Maxence Prosper,1641765.0,21752.0,2023.0,3.0,2021,PF,Big East,True,24,3.1780538303479458,2002-07-03,20.969199178644764,0.1065534624631921,0.0758764079041233,0.0,0.387753597829361,0.0342113873322173,0.0,0.3392654795725886,0.0563396648985175,3,0.387753597829361,2.9,79.0,0.2558844664107822,0.626,0.203,0.0396147062813729,0.1221180148495506,0.0186963759764374,0.0054110348048135,0.0969106950244765,0.515,0.6415094339622641,1.0,0.5398581764453716,0.7186790139729629,1.3087973182768393,0.1689374177725147,-1.189937165441918,-0.7044594933446899,-0.08509020921499176,-0.647868408483789,0.09374584640745792,1.2608582872494063,1.3664400346251944,0.8150788594156866,0.49645390070921985,0.4078014184397163
2023,1,25,25,Marcus Sasser,1631204.0,19863.0,2023.0,4.0,2020,PG,American,False,25,3.218875824868201,2000-09-21,22.748802190280628,0.0,0.0,0.0,0.1501036118600005,0.2832149398733392,0.3513010558061847,0.1062625238364413,0.1091178686240341,5,0.3513010558061847,5.2,74.0,0.3388228302122077,0.603,0.262,0.195830204198405,0.1022531572904707,0.0324813536823615,0.0073259045800928,0.0520744579199331,0.348,0.202127659574468,0.7083333333333334,-0.9842037598633835,2.0565169104306853,0.9383587242753844,1.384600238079465,1.0066138872405024,-1.1035065142632179,1.5581265931667867,-0.5555975443933119,-1.06265883696167,0.17034130008912363,-0.8315319656787378,-0.05235672773015857,0.1935483870967742,0.576036866359447
2023,1,26,26,Ben Sheppard,1641767.0,21037.0,2023.0,4.0,2020,SF,MVC,False,26,3.258096538021482,2001-07-16,21.932922655715263,0.0,0.0,0.0,0.1079266839369584,0.202312609981988,0.2304458287102864,0.3118048005127974,0.1475100768579696,6,0.3118048005127974,3.9,78.0,0.3352552675766906,0.587,0.278,0.1700332214612907,0.1199616122840691,0.0244746319318918,0.0047080291970802,0.0905807460728581,0.292,0.3059701492537313,0.8333333333333334,0.23504578918362054,1.9989703147055917,0.6806623110569808,1.7142715113830451,0.6438816977791615,-0.7477774993810906,0.6036977944380572,-0.6817437851404293,-0.06951456717433349,-0.1953410429107315,-0.31206825994153814,0.31940138104663224,0.3135011441647597,0.41647597254004576
2023,1,27,27,Nick Smith Jr,1641733.0,19925.0,2023.0,1.0,2023,PG,SEC,True,27,3.295836866004329,2004-04-18,19.17590691307324,0.0,0.1815163593155591,0.0,0.0,0.1028812543972843,0.32619190533991,0.1260385589825805,0.2633719219646661,5,0.32619190533991,1.1,74.0,0.2806331786949101,0.475,0.289,0.1347003195134652,0.1075697211155378,0.0184896775868183,0.0047537273169897,0.0375353227239919,0.248,0.25,0.9166666666666666,-0.9842037598633835,1.1178883022283694,-1.1232125814718414,1.9409205117792552,0.14706464695722102,-0.9967069084967769,-0.10972936889251521,-0.6795417528843481,-1.4376484685295612,-0.48266288383918904,-0.5920544316118174,0.5672401202311592,0.16831683168316833,0.35148514851485146
2023,1,28,28,Brice Sensabaugh,1641729.0,20824.0,2023.0,1.0,2023,SF,Big Ten,True,28,3.332204510175204,2003-10-30,19.644079397672822,0.0,0.0,0.0,0.0,0.0027049638296577,0.2865695214712795,0.5265210511513398,0.184204463547723,6,0.5265210511513398,3.6,77.0,0.4122376046151534,0.593,0.3379999999999999,0.109960473334893,0.1288461538461538,0.0137696208959693,0.0175395788778688,0.1280035205199537,0.244,0.2554744525547445,0.8833333333333333,-0.06976659807813046,3.240734476999885,0.7772984660138822,2.950538786271467,-0.2008031119485296,-0.5693040403073191,-0.6723763769659801,-0.06343637230680384,0.8956839960856197,-0.5087830511963216,-0.564668922849907,0.46810462455734836,0.21951219512195122,0.36097560975609755
2023,1,29,29,Julian Strawther,1631124.0,19852.0,2023.0,3.0,2021,SF,WCC,False,29,3.367295829986474,2002-04-18,21.177275838466805,0.0184046694672759,0.0225991438524314,0.0261555545061544,0.1588218321438468,0.0886158681664406,0.0259796985334477,0.3705917691271871,0.2888314642032158,6,0.3705917691271871,3.6,78.0,0.2791701359885284,0.608,0.222,0.0669033315128345,0.1077005923532579,0.015285711819091,0.0150526748590553,0.1167641985074769,0.331,0.4090909090909091,0.825,0.23504578918362054,1.0942886809310433,1.0188888534061353,0.5604220548205154,-0.8062309437310712,-0.994077955463471,-0.49165311923147853,-0.18327156198310013,0.6058022965394089,0.05933058882131071,0.20378505028734095,0.2946175071281793,0.22962962962962963,0.48641975308641977
2023,1,30,30,Kobe Brown,1641738.0,21564.0,2023.0,4.0,2020,PF,SEC,True,30,3.4011973816621555,2000-01-01,23.471594798083505,0.016342065408989,0.0,0.0,0.3093108351672779,0.2307596309204135,0.0914169351147085,0.3521705333886109,0.0,6,0.3521705333886109,4.6,79.0,0.308642879462542,0.663,0.237,0.1687889400511127,0.1212121212121212,0.0286491731970526,0.0189099973534944,0.1281024550446861,0.356,0.4545454545454545,0.8627450980392157,0.5398581764453716,1.5696989895611575,1.9047202738443973,0.8694888735426212,0.6263858175508675,-0.7226571650979422,1.1013174856327963,0.002599291603074888,0.8982356898747454,0.2225816348033887,0.4311677594013857,0.4068738772294066,0.4657142857142857,0.32
2023,2,5,35,Julian Phillips,1641763.0,19933.0,2023.0,1.0,2023,SF,SEC,True,35,3.5553480614894135,2003-11-05,19.627652292950035,0.1580828685559293,0.1931956380012459,0.0801675783643556,0.1066257034678,0.0306360738930134,0.0,0.3744554006187904,0.056836737098865,6,0.3744554006187904,1.9,80.0,0.2127799736495389,0.545,0.1889999999999999,0.1136229604875172,0.1439000421170854,0.0159508999288004,0.0289234790594718,0.1113062500962856,0.615,0.4925373134328358,1.0,0.8446705637071226,0.023381671700245712,0.004209226358673579,-0.11952494636812011,-0.14930476435944962,-0.26690019724478325,-0.41236040640037114,0.4851138842363798,0.46503229638145344,1.9138624711777188,0.6212189789593938,0.8150788594156866,0.46596858638743455,0.24083769633507854
2023,2,6,36,Andre Jackson Jr,1641748.0,21141.0,2023.0,3.0,2021,SG,Big East,True,36,3.58351893845611,2001-11-13,21.60438056125941,0.1814957710655225,0.2715094967704412,0.1147804146765509,0.1886697643566547,0.1198339078192196,0.1237106453116107,0.0,0.0,1,0.2715094967704412,1.7,78.0,0.1399034128361381,0.513,0.145,0.2664823002140834,0.2326953329837441,0.0227699382921198,0.0179755256304877,0.1227423754396698,0.225,0.5873015873015873,0.8333333333333334,0.23504578918362054,-1.1521542365448805,-0.5111836000781333,-1.0261209479529623,2.0000552419509146,1.516827482984077,0.4004924435448967,-0.04242962600954388,0.7599898967672752,-0.6328538461427009,1.0952696399884387,0.31940138104663224,0.34782608695652173,0.42028985507246375
2023,2,15,45,Gregory Jackson II,1641713.0,22294.0,2023.0,1.0,2023,PF,SEC,True,45,3.80666248977032,2004-12-17,18.510609171800137,0.0,0.1058151711070047,0.1786880623404388,0.0,0.0,0.3670591105874456,0.2053076674505566,0.1431299885145541,5,0.3670591105874456,0.8,81.0,0.3009081237211757,0.478,0.308,0.0661002011253982,0.1429616330873063,0.0147264769311154,0.0279054714538585,0.1092024990129774,0.2689999999999999,0.0,0.0,1.1494829509688735,1.4449334543328642,-1.0748945039933908,2.3324051488272564,-0.8175237854880483,-0.28575104108409544,-0.5583158432491373,0.4360596651801957,0.41077289009568485,-0.34553200521424393,-1.842659331739066,-2.15898601079864,,
2023,2,21,51,Jalen Wilson,1630592.0,19890.0,2023.0,4.0,2020,PF,Big 12,True,51,3.9318256327243257,2000-11-04,22.628336755646817,0.0,0.0793039524487445,0.0,0.0,0.0780868782681107,0.183168699010463,0.4863947344320714,0.1730457358406103,6,0.4863947344320714,3.5,78.0,0.3294108405341712,0.546,0.297,0.1248642897941565,0.1125160737248178,0.0154169647905294,0.0142275589837655,0.1327168949701329,0.346,0.3257142857142857,0.8,0.23504578918362054,1.9046967406658972,0.020315252184823794,2.105756148431045,0.008759922251622577,-0.8973441384756262,-0.47600731314958494,-0.22303100451576813,1.0172501363473607,0.15728121641055737,-0.21329980471613655,0.22026588537282138,0.31523642732049034,0.36427320490367776
2023,2,22,52,Toumani Camara,1641739.0,20066.0,2023.0,4.0,2020,PF,A-10,False,52,3.951243718581427,2000-05-08,23.121149897330596,0.0462225155070853,0.0,0.0682390274663248,0.1613846666032741,0.2436315188791639,0.0,0.4805222715441519,0.0,6,0.4805222715441519,3.2,79.0,0.2951539447489705,0.616,0.247,0.1334268735556289,0.1558658236740428,0.0260321941420776,0.0316032295271049,0.1737273880075567,0.408,0.5374149659863946,0.9655172413793104,0.5398581764453716,1.352115627465101,1.1477370600153372,1.0755334193573587,0.1291586831026929,-0.026530515807868752,0.7893645723706976,0.6142416684792016,2.074982213755529,0.5621438104461113,0.8457158277181489,0.7125248983738134,0.4876543209876543,0.24691358024691357
2023,2,27,57,Trayce Jackson-Davis,1631218.0,19957.0,2023.0,4.0,2020,PF,Big Ten,True,57,4.04305126783455,2000-02-22,23.329226557152634,0.0,0.0,0.3537215970465433,0.0,0.0,0.2817062290223565,0.3645721739311001,0.0,6,0.3645721739311001,5.6,81.0,0.368454631564939,0.616,0.293,0.2478550544680781,0.129724535554132,0.0148868388336347,0.090109182269279,0.1794036240174189,0.466,0.5059288537549407,0.0,1.1494829509688735,2.534492903360869,1.1477370600153372,2.02333833010515,1.7381369508880586,-0.5516590306335493,-0.5392001523642417,3.4334385055955123,2.221382231455677,0.940886237124533,0.6882090827476979,-2.15898601079864,0.7178899082568807,0.0
2022,1,1,1,Paolo Banchero,1631094.0,27623.0,2022.0,1.0,2022,PF,ACC,True,1,0.0,2002-11-12,19.61122518822724,0.0269271335139811,0.0598919574071498,0.0209164092066166,0.0077157995930385,0.1453506602593163,0.0797185517897638,0.5395188096343803,0.1199606785957531,6,0.5395188096343803,3.8,82.0,0.3096604664686236,0.563,0.2739999999999999,0.1754987280276153,0.1337753736985982,0.0189354927241553,0.0267788902113032,0.1320790230993929,0.366,0.3432835820895522,0.8863636363636364,1.4751825342179743,1.5212479501876044,0.3898342960939617,1.585004530042798,0.7147160436919568,-0.5018539155084377,-0.09810383766311584,0.3631882548988434,1.0113894982315927,0.3918984551961845,-0.0913142273628362,0.4633801034038845,0.3671875,0.25390625
2022,1,3,3,Jabari Smith Jr.,1631095.0,25841.0,2022.0,1.0,2022,PF,SEC,True,3,1.0986122886681098,2003-05-13,19.1129363449692,0.0,0.0,0.2916490572138094,0.0,0.0375533690373246,0.3674494967007849,0.2244491028222024,0.0788989742258788,5,0.3674494967007849,3.7,82.0,0.3316037275382779,0.577,0.276,0.1401195137028641,0.112067738722072,0.0213444762702596,0.038313811534123,0.1358742155467671,0.384,0.0,0.0,1.4751825342179743,1.8607337707513232,0.6166690792215916,1.6253571912751978,0.2112963584692771,-0.9309043967024737,0.18286891530339883,0.8971396987558062,1.1095184275478367,0.5179944199206187,-1.8138034226165982,-2.250427531201614,,
2022,1,4,4,Keegan Murray,1631099.0,27700.0,2022.0,2.0,2021,PF,Big Ten,True,4,1.3862943611198906,2000-08-19,21.842573579739906,0.0,0.0,0.0,0.1030651170648448,0.1245773186345527,0.0268265099329553,0.6993951896266689,0.0461358647409781,6,0.6993951896266689,7.2,80.0,0.4248252795100127,0.645,0.297,0.1005218068328165,0.0576411469110257,0.0232846443391015,0.0639299960059961,0.1492919210083142,0.3429999999999999,0.4315352697095436,0.8636363636363636,0.8730215301138241,3.302971319896354,1.7184380258415088,2.049060134215372,-0.3521493117787859,-2.0066436668501644,0.4091611888234076,2.0829127354391037,1.4564481522139219,0.23077583360385162,0.35150502272495265,0.3937952922601538,0.5,0.3007246376811594
2022,1,5,5,Jaden Ivey,1631093.0,25745.0,2022.0,2.0,2021,PG,Big Ten,True,5,1.6094379124341005,2002-02-13,20.355920602327178,0.1072383485196806,0.0,0.0047000339814423,0.0009134781729159,0.040077326034879,0.3489502394925304,0.36111692330389,0.1370036504946615,6,0.36111692330389,4.0,76.0,0.3344557386076821,0.586,0.286,0.1916785069473988,0.1501405571173013,0.0176374566883981,0.0199798998198467,0.0927156611664019,0.469,0.2014388489208633,0.609375,-0.33130047809447644,1.904857445672753,0.7624914398036395,1.8271204974371849,0.9449421627912606,-0.17839676192095677,-0.24950078639123738,0.048463027505584115,-0.006394083058125659,1.11344758667489,-0.8030465473284975,-0.3846847824103338,0.3673469387755102,0.40589569160997735
2022,1,6,6,Bennedict Mathurin,1631097.0,27794.0,2022.0,2.0,2021,SF,Pac-12,True,6,1.791759469228055,2002-06-19,20.01095140314853,0.0004268068738119,0.1223316418493441,0.0,0.2710426723668472,0.0009719707958114,0.2536968927875512,0.2929682809328248,0.0585617343938092,6,0.2929682809328248,4.2,77.0,0.3048066346311807,0.582,0.25,0.1377598242150807,0.1050420168067226,0.01670885934,0.007917248283312,0.0928243250528636,0.368,0.5333333333333333,0.7710843373493976,-0.030219976042401325,1.446153957595437,0.6976815017671738,1.1007725952540286,0.17771974683909394,-1.069767491266934,-0.3578081070446944,-0.5099170450081307,-0.003584457200758008,0.40590911794334383,0.8622957329080876,0.11042582037363598,0.35684647302904565,0.46265560165975106
2022,1,9,9,Jeremy Sochan,1631110.0,28229.0,2022.0,1.0,2022,PF,Big 12,True,9,2.1972245773362196,2003-05-20,19.09377138945927,0.0599190397978776,0.1139549365114334,0.1675660242296392,0.1478579856339949,0.250303785049062,0.0,0.2603982287779928,0.0,6,0.2603982287779928,1.8,80.0,0.2161023560617881,0.553,0.1939999999999999,0.1234133540013733,0.1579301075268817,0.0296076727436519,0.0316126749575311,0.1467409895637642,0.427,0.5394736842105263,0.9583333333333334,0.8730215301138241,0.07380348051489456,0.2278094510027992,-0.029101919253106494,-0.026419764365043803,-0.024436629685008475,1.1466501188682099,0.5869441239082044,1.3904909774767031,0.8192236689845442,0.8931060850276153,0.683732005359032,0.32701421800947866,0.38388625592417064
